gene,partial_r,t,p,eff_def,eff_wt,fdr,n_def
NOA1,-0.04242144372723105,-1.4467472990746788,0.14823763585982247,-0.182727,-0.13384989,0.7527867388630802,121
BSDC1,-0.042412251504406834,-1.4464332411361844,0.14832563266582444,0.024493292,0.051113896,0.7527867388630802,121
SLC25A1,-0.04240411234287649,-1.4461551619907316,0.1484035818121575,-0.13507333,-0.09821416,0.7527867388630802,121
CFAP36,-0.04240299872411691,-1.4461171145863057,0.14841424942290302,0.12610382,0.14768621,0.7527867388630802,121
IARS1,-0.042400642543534046,-1.4460366143837493,0.1484368217476496,-1.859877,-1.7894698,0.7527867388630802,121
PCDH10,-0.04233702245342185,-1.4438630082266606,0.14904729570549768,0.03389909,0.04034659,0.7537087829809902,121
TAS1R1,-0.04232578496028433,-1.4434790765494663,0.14915532499232,0.09885806,0.11895291,0.7537087829809902,121
HIPK1,-0.04232325794908904,-1.4433927406749796,0.14917962610319252,-0.08469064,-0.060520213,0.7537087829809902,121
IL13,-0.04232133335072161,-1.4433269863813878,0.1491981361099015,0.13731961,0.16052872,0.7537087829809902,121
MC1R,-0.04231618147617815,-1.4431509716218605,0.14924769336560958,0.11641712,0.15463364,0.7537087829809902,121
PTPN12,-0.04229705844131582,-1.4424976305594455,0.14943175266365777,0.1809741,0.2122936,0.7537087829809902,121
LIAS,-0.04228435602508354,-1.4420636516754408,0.1495541090616319,-0.28232956,-0.24671108,0.7537087829809902,121
NYX,-0.04225773686064594,-1.4411542084478934,0.14981076655283881,0.15308118,0.17023824,0.7537355567831135,121
PTPDC1,-0.04225205056356034,-1.4409599366188066,0.14986563634152622,0.15524283,0.1697041,0.7537355567831135,121
XKR8,-0.04225104825229412,-1.4409256927589842,0.1498753097072347,-0.014746699,0.0141375745,0.7537355567831135,121
ISCA1,-0.04223940852716031,-1.4405280230835156,0.1499876802253831,-0.16743395,-0.14264633,0.7537355567831135,121
PISD,-0.04222394146886787,-1.4399995939841495,0.1501370993031852,-0.35923338,-0.33372816,0.7537355567831135,121
FOXA1,-0.04222203732206121,-1.439934539243039,0.1501555020942414,-0.019131074,0.029569851,0.7537355567831135,121
ZWINT,-0.0421997566434106,-1.4391733261093824,0.1503709633131389,-0.42441848,-0.389884,0.7542508982441064,121
DCLK1,-0.04217747288202901,-1.438412009806528,0.15058668973529007,0.041442443,0.056951165,0.754430044890788,121
SHQ1,-0.042170665591647505,-1.438179441726997,0.15065263725818598,-0.7258269,-0.7150062,0.754430044890788,121
SUSD3,-0.04216900034056875,-1.4381225491874285,0.15066877318878336,0.20106566,0.21173015,0.754430044890788,121
TRIM49B,-0.042142943501748124,-1.4372323307999821,0.15092142983458529,0.13646421,0.15144557,0.754444883932925,121
RAB4A,-0.04214033318997986,-1.4371431510138324,0.1509467581322247,-0.02609465,-0.0073188166,0.754444883932925,121
CHFR,-0.04212957990814635,-1.4367757716936587,0.1510511331650003,0.06494201,0.07900341,0.754444883932925,121
PLN,-0.04212953939557728,-1.4367743876073729,0.15105152649768352,0.11878715,0.13648318,0.754444883932925,121
MEST,-0.04211839270100006,-1.4363935681105047,0.15115977830961477,0.10940424,0.12774807,0.754444883932925,121
DERL1,-0.04211448438651921,-1.4362600432412578,0.151197748121644,-0.048282992,-0.026325215,0.754444883932925,121
NDUFV2,-0.042112136318771025,-1.4361798231575205,0.15122056341194046,-0.16067103,-0.13650605,0.754444883932925,121
MRPS9,-0.042106998033227525,-1.436004277327714,0.1512704993364872,-0.37644452,-0.3339608,0.754444883932925,121
KLF13,-0.04210036784129198,-1.4357777617577654,0.15133495274582526,0.17525437,0.19670956,0.754444883932925,121
PAPPA2,-0.042092462965587746,-1.4355076978144503,0.15141182491200728,0.19153522,0.2027325,0.754444883932925,121
TSPYL2,-0.04209182620551171,-1.4354859434124079,0.15141801847485953,0.20297365,0.22794783,0.754444883932925,121
IMP3,-0.04208914107458012,-1.4353942080669484,0.15144413800998152,-1.3106192,-1.2219433,0.754444883932925,121
CIAO1,-0.04206356544240853,-1.4345204386606751,0.15169309608429307,-1.4208387,-1.3671062,0.754444883932925,121
ORC4,-0.04205670489667101,-1.4342860545154956,0.1517599308631216,-0.38681668,-0.3693243,0.754444883932925,121
MT1F,-0.04205500330150457,-1.434227921135445,0.1517765111058197,-0.014962093,0.008983521,0.754444883932925,121
OR8K1,-0.04202124688559903,-1.433074667883651,0.1521057164522482,0.13432124,0.1498275,0.7554733400098128,121
PLB1,-0.04199868770694862,-1.432303959474093,0.15232602456345828,0.059164386,0.07974983,0.7558591536882966,121
TCAF1,-0.04198990850966385,-1.4320040288827307,0.152411825862022,0.090345904,0.1324773,0.7558591536882966,121
LHFPL6,-0.041981623417054734,-1.431720979081068,0.15249283183998957,0.17070155,0.20639087,0.7558591536882966,121
RBFOX1,-0.04196738994032548,-1.4312347108843881,0.15263207344998142,0.11504326,0.13503316,0.7558591536882966,121
BAG3,-0.041950378204654123,-1.430653528234116,0.15279862062089936,0.08014381,0.099065684,0.7564817629510783,121
CLEC4F,-0.041922088298767486,-1.4296870451045,0.1530758882982741,0.10862053,0.122589156,0.7567297906664302,121
SMARCB1,-0.041902541509399274,-1.4290192597358973,0.15326768838122767,-0.7947574,-0.7578818,0.7567297906664302,121
PGAM4,-0.041899462897680255,-1.428914083950058,0.15329791345107002,0.1891608,0.2074416,0.7567297906664302,121
KCNIP2,-0.04187880173203807,-1.4282082297262704,0.15350087696487363,0.10740323,0.12586641,0.7573361622316397,121
ACTL7B,-0.04186074045529366,-1.4275911978689193,0.1536784677586207,0.20831427,0.23086433,0.7578008744105909,121
ZNF843,-0.04184148160992144,-1.4269332547233156,0.15386800567951156,0.13349451,0.150271,0.758331918416763,121
PPP1R14C,-0.04181022146120664,-1.42586531244229,0.15417603339773353,0.10231462,0.13143408,0.759355514496652,121
TBL3,-0.0417892159434189,-1.4251477020713614,0.15438327794024795,-1.1269135,-1.062922,0.7595887982989155,121
ACKR1,-0.041786282483639615,-1.4250474865938498,0.1544122368415006,0.10100204,0.10577409,0.7595887982989155,121
TAS2R3,-0.04178236139032911,-1.4249135307536736,0.15445095202581152,0.25974384,0.27704778,0.7595887982989155,121
ABRAXAS1,-0.04175682898214738,-1.424041271769925,0.1547032281595031,-0.15791757,-0.13978226,0.7600954987066729,121
INTS7,-0.041755329673768236,-1.4239900512592996,0.15471805197353464,-1.007166,-0.9635075,0.7600954987066729,121
MACROD2,-0.0417263343487429,-1.422999492856987,0.15500494365462633,0.28005683,0.28461525,0.7604861770783632,121
EPHB2,-0.04170473787115809,-1.4222617013526215,0.1552188901244189,0.16307525,0.16984569,0.7604861770783632,121
BCO1,-0.04170170035160842,-1.422157931992585,0.15524899940032638,0.05577965,0.06533907,0.7604861770783632,121
RNF222,-0.04165382127963713,-1.4205222668617348,0.15572418379475755,0.14085932,0.16258074,0.7610033886868809,121
BICDL2,-0.041642347334875096,-1.420130290558755,0.15583822257937074,-0.11050221,-0.06166126,0.7611869176235532,121
SENP5,-0.04161797486467441,-1.419297672872688,0.15608066894992345,0.18362473,0.19575651,0.7611869176235532,121
NEDD4,-0.04161505713856594,-1.4191979970419508,0.15610971232093235,0.19036312,0.20790918,0.7611869176235532,121
SYT3,-0.04160816762511902,-1.418962636514764,0.1561783075554258,0.055546813,0.06344732,0.7611869176235532,121
KLF16,-0.041607029981260105,-1.4189237721847838,0.1561896366688614,-0.23233369,-0.16818278,0.7611869176235532,121
FAM50A,-0.04159055948830444,-1.4183611057900511,0.15635372620458635,-0.531915,-0.39147076,0.7613770377140574,121
CPLX4,-0.04158422599728969,-1.418144740834495,0.15641685922474893,0.37878534,0.39469612,0.7613770377140574,121
TSSK3,-0.04157368058078763,-1.4177844883037551,0.1565220200767397,-0.15617491,-0.11974531,0.7613770377140574,121
MIIP,-0.04155085752428753,-1.4170048086462685,0.15674979918353854,-0.075507894,-0.051081784,0.7613770377140574,121
TYW1,-0.041548963170191563,-1.4169400939542198,0.15676871652864502,0.08306934,0.10909225,0.7613770377140574,121
PALMD,-0.0415437968809615,-1.4167636038936247,0.15682031676604924,0.08436396,0.10515028,0.7613770377140574,121
METTL18,-0.04154113725135961,-1.416672746038135,0.15684688582104148,0.26554802,0.27837098,0.7613770377140574,121
TRAIP,-0.04153893413673725,-1.4165974835996789,0.1568688969830161,-0.7602482,-0.733541,0.7613770377140574,121
TSPAN14,-0.04152760738003588,-1.4162105411316654,0.1569820987309195,0.09184454,0.115642026,0.7615275580059344,121
APOD,-0.04152206536104455,-1.4160212159518732,0.1570375092452626,0.10238381,0.12007953,0.7615937838393849,121
CCDC154,-0.04151011246768995,-1.4156128844003257,0.15715706771547913,0.23582187,0.23781276,0.7617453468558774,121
PRKD2,-0.04150194093725897,-1.4153337311098193,0.1572388428586512,0.10908204,0.12584636,0.7617453468558774,121
ABITRAM,-0.04148258856497793,-1.4146726224992148,0.15743263675268337,0.11977778,0.13869989,0.7619507103298034,121
DTNA,-0.04145917466748139,-1.4138727676929341,0.15766734418238026,0.27984652,0.29012042,0.7620255240344509,121
PEX10,-0.04145786078069087,-1.4138278833653546,0.15768052279076603,-0.0199807,-0.0061820904,0.7620255240344509,121
FLRT3,-0.041442234679584355,-1.413294073066114,0.1578373203433923,0.2707646,0.29418832,0.7620255240344509,121
FHDC1,-0.04143493933548709,-1.4130448538763603,0.15791056465790665,0.24142794,0.2600496,0.7620255240344509,121
NUP54,-0.041431276918677686,-1.4129197406651257,0.1579473445434289,-0.7103646,-0.65397805,0.7620255240344509,121
PSTPIP1,-0.04143115589611267,-1.4129156063683042,0.15794856002527516,0.11463874,0.13509372,0.7620255240344509,121
ZNF777,-0.0414304410596688,-1.4128911865761464,0.15795573958048784,0.09752765,0.10792123,0.7620255240344509,121
MCF2,-0.041424985793749106,-1.4127048272908875,0.15801053840267548,0.2634882,0.28938183,0.7620255240344509,121
EZH2,-0.041416796159529604,-1.4124250585122549,0.15809283129045493,0.09311749,0.12957548,0.7621275381486525,121
MRPS12,-0.041379866870352174,-1.411163508502917,0.15846431501983302,-0.5837912,-0.54260033,0.7631242779710306,121
LCA5,-0.04135182667644554,-1.4102056248077022,0.1587468210047102,0.25789064,0.2710533,0.7640467412280523,121
SPINK6,-0.04134449116555232,-1.4099550362826412,0.15882078933735133,0.2136846,0.22931321,0.7640467412280523,121
NINJ1,-0.04133879814624123,-1.4097605571006988,0.15887821340053193,0.1254461,0.13087684,0.7641246230275778,121
CNDP2,-0.041331105870839116,-1.409497781567724,0.15895582838641345,0.180745,0.1927096,0.7642995474386682,121
OTC,-0.04132267981460306,-1.4092099396631883,0.1590408800984236,0.22249621,0.23903176,0.7643118643941618,121
NFXL1,-0.04131232028278706,-1.4088560488503994,0.15914549523701774,0.26690176,0.289152,0.7644311927595705,121
LEMD3,-0.041284110057573646,-1.407892364795128,0.15943063818417308,-0.119351484,-0.0653915,0.7652697029941053,121
RAB40C,-0.041282524669444674,-1.4078382067575612,0.15944667439750906,0.11574936,0.13984413,0.7652697029941053,121
PLA2G4D,-0.0412683491742554,-1.407353961772699,0.1595901138056114,0.0034075796,0.019393414,0.765759813291503,121
DDX1,-0.04124789787484121,-1.4066553323576405,0.15979722873067123,-0.26988363,-0.27445075,0.7663567405817983,121
MFSD6,-0.0412215814544616,-1.4057563492800533,0.16006403966031008,0.16521251,0.18305281,0.7668424816300947,121
NDUFA8,-0.04120749197205463,-1.405275046185978,0.16020702508216292,-0.38704723,-0.35342592,0.7669709892306337,121
NUDT21,-0.04120081617582218,-1.4050469982593086,0.16027480726026833,-1.8849229,-1.8365155,0.7670590013791406,121
CTSB,-0.04118578941962431,-1.4045336788180809,0.16042745947182774,0.22717765,0.24585229,0.7671764011860392,121
ADGRG7,-0.0411574745236087,-1.4035664342956955,0.16071540001698045,0.10224046,0.12791117,0.7674600220909297,121
ZCCHC4,-0.0411530678693859,-1.4034159020977277,0.1607602473242673,0.14780924,0.16749947,0.7674600220909297,121
ZNF557,-0.04113475192282865,-1.4027902265442855,0.16094675318897933,0.24747998,0.27209833,0.7678083999206288,121
ANKRD30A,-0.04113379646188328,-1.4027575878902163,0.16095648684345187,0.18962415,0.20549099,0.7678083999206288,121
TRIM9,-0.041109358766783566,-1.401922794768719,0.16120559418374544,-0.09042029,-0.04903843,0.7678083999206288,121
TNFRSF10B,-0.041101822630020726,-1.4016653603961184,0.16128247295672998,0.3296028,0.35058936,0.7678083999206288,121
ATXN10,-0.04107125688186836,-1.4006212371358429,0.16159456842794873,-0.31077743,-0.28682992,0.7681868490812155,121
SUV39H2,-0.04106508859151679,-1.4004105293593674,0.1616576057315935,0.14546478,0.16214985,0.7681868490812155,121
URB2,-0.04105910367417886,-1.4002060857279646,0.16171878676269563,-0.73896426,-0.68930995,0.7681868490812155,121
ZNHIT6,-0.04105359352865796,-1.4000178603444948,0.16177512985632864,-0.5298824,-0.49882695,0.7681868490812155,121
CCDC200,-0.041051597215001075,-1.3999496667317894,0.1617955464877224,0.2431377,0.2464549,0.7681868490812155,121
POLE3,-0.041043379685434776,-1.3996689579996324,0.1618796089847469,-0.23167516,-0.19590129,0.7681923262730717,121
PINK1,-0.04100741747888214,-1.3984405014631478,0.16224787735116564,0.12468019,0.15746696,0.7682653080656184,121
IRX1,-0.041003543361455654,-1.3983081632768293,0.1622875876122623,0.17500241,0.18720084,0.7682653080656184,121
MACF1,-0.04100316217107178,-1.3982951419805534,0.1622914952643138,0.04025002,0.07480635,0.7682653080656184,121
SLC35D4,-0.041002648836921014,-1.3982776067121412,0.16229675765822696,0.3059948,0.31790397,0.7682653080656184,121
DNAAF1,-0.04100027633360937,-1.398196563058763,0.1623210808101887,0.16521372,0.1851434,0.7682653080656184,121
VWA2,-0.04099735537947366,-1.398096784602753,0.16235103051022406,0.10387534,0.11918878,0.7682653080656184,121
NDUFAB1,-0.04094080611754911,-1.3961650947780457,0.1629316734983381,-0.69658625,-0.66213626,0.7701128692757704,121
TYSND1,-0.040873055722458536,-1.3938507984675794,0.16362938665998455,0.10548429,0.12339253,0.771163826092618,121
DAGLB,-0.04080773814542198,-1.391619623401966,0.16430417299651998,0.0054920595,0.029495647,0.7723702485025755,121
LIPT1,-0.040805179025759954,-1.3915322071127583,0.16433065344070405,-0.0636967,-0.03094812,0.7723702485025755,121
PRSS53,-0.04080390377274837,-1.3914886460938969,0.1643438502965655,0.23351428,0.24665762,0.7723702485025755,121
SMARCA1,-0.04079049836942693,-1.3910307350000986,0.16448262330506913,0.193734,0.21569653,0.7724805938625198,121
FABP4,-0.0407716965040565,-1.390388489068589,0.1646774090798514,0.2013554,0.21316873,0.7724805938625198,121
EMC2,-0.0407702811730302,-1.3903401433619509,0.1646920788104539,-0.19496246,-0.15728977,0.7724805938625198,121
ITPRIPL2,-0.04076159569695602,-1.3900434599637286,0.1647821242145301,0.30051473,0.30775267,0.7724805938625198,121
LELP1,-0.04075968420641431,-1.38997816623237,0.16480194628294514,0.04163282,0.052664667,0.7724805938625198,121
CLCN6,-0.040732134188907795,-1.3890370994795658,0.16508783787725245,0.03716825,0.06928005,0.7730538640162983,121
SCEL,-0.04072951270495919,-1.3889475537349847,0.16511506091287617,0.25918955,0.2741961,0.7730538640162983,121
SACS,-0.040720731832554445,-1.3886476132339771,0.1652062712553823,0.0039171777,0.06266167,0.7732855298392243,121
ACBD7,-0.04070149251356858,-1.387990430118492,0.16540624995489142,0.25581717,0.27258015,0.7736088285728356,121
SH2D4A,-0.040698324289827205,-1.387882209016853,0.16543919877117516,0.31470433,0.32438037,0.7736088285728356,121
PRLH,-0.040698023381871465,-1.3878719305181701,0.1654423284029004,0.20633161,0.22231671,0.7736088285728356,121
MIOS,-0.04068392855648244,-1.3873904759274105,0.16558897329872563,-0.36706477,-0.36721784,0.7740992089300415,121
PAQR4,-0.040673333974595494,-1.3870285840807541,0.165699265370022,-0.008274981,0.024473744,0.7744161621585893,121
CCDC24,-0.04066938838769165,-1.3868938100540693,0.16574035395396716,0.023027113,0.051283963,0.7744161621585893,121
NT5DC1,-0.040658235111334574,-1.3865128348999964,0.1658565434367649,0.07472252,0.098963484,0.7746116106905081,121
KLF4,-0.04065734819741407,-1.3864825395941014,0.1658657855064452,0.09483087,0.121561825,0.7746116106905081,121
HMSD,-0.04064908450168219,-1.3862002674994844,0.16595191578859372,0.31409034,0.33587602,0.7746732171226978,121
EVI2A,-0.04063779720288529,-1.3858147153478761,0.1660696145559662,0.11550204,0.15356,0.7747245361278712,121
FBXO24,-0.04063252359396815,-1.3856345793166371,0.16612462681426352,0.14575829,0.15288517,0.7747245361278712,121
ARSB,-0.04061494218199704,-1.3850340339581695,0.16630812822043628,-0.032206055,-0.00731855,0.7750290523017901,121
GHITM,-0.04061269613344469,-1.3849573135899196,0.16633158172814305,0.15389608,0.16720746,0.7750290523017901,121
CDC14B,-0.04059762446332911,-1.38444249708765,0.1664890261702355,0.047275204,0.06493529,0.7751923683830962,121
GCLC,-0.04059078659907668,-1.3842089303610956,0.16656049401151413,0.08006186,0.11120257,0.7751923683830962,121
PHF8,-0.040573492409370984,-1.3836181989302678,0.1667413518465897,0.020537546,0.05706999,0.7751923683830962,121
CARNMT1,-0.040569282465667864,-1.3834743967140746,0.16678540057307722,0.20014659,0.22264078,0.7751923683830962,121
TFRC,-0.040566109582125504,-1.383366018191234,0.16681860429021414,-0.78650844,-0.8101868,0.7751923683830962,121
SKOR2,-0.04055502302547524,-1.3829873268296056,0.16693466228682582,0.2530893,0.26660383,0.7751923683830962,121
GCHFR,-0.04055242182213792,-1.3828984757604115,0.1669619013792165,0.13086006,0.13961998,0.7751923683830962,121
KBTBD6,-0.0405405389807414,-1.382492585833881,0.1670863776853677,0.1712646,0.19137879,0.7751923683830962,121
MARK3,-0.0405218729649266,-1.3818549998022311,0.16728205037493132,0.15462783,0.1917201,0.7755195947014069,121
GPC5,-0.04049293747634309,-1.3808666362403124,0.1675857160021204,0.25914016,0.2692709,0.7755992453659338,121
MED4,-0.04048558323464597,-1.3806154343832178,0.16766296150155188,-1.196967,-1.1462988,0.7755992453659338,121
LAT,-0.04047450855921451,-1.38023715256557,0.16777933507600518,0.059352424,0.07819457,0.7755992453659338,121
PPT1,-0.04046354999183976,-1.379862837195638,0.16789454820091654,0.12466861,0.15197918,0.7755992453659338,121
HSD3B7,-0.040463344663661485,-1.379855823738659,0.16789670748910193,-0.054950777,-0.028812248,0.7755992453659338,121
CLEC14A,-0.04046171691740352,-1.3798002243212895,0.16791382605810962,0.061185766,0.07454304,0.7755992453659338,121
ZDHHC20,-0.04045137349013025,-1.3794469210292744,0.16802263568396097,0.037991613,0.07183865,0.7755992453659338,121
GBP4,-0.04044989823920285,-1.3793965305135376,0.16803815917054027,0.014046318,0.038901098,0.7755992453659338,121
ASH2L,-0.0404493041867455,-1.3793762393173894,0.16804441045514135,-0.20669374,-0.20449434,0.7755992453659338,121
MREG,-0.04042367904256785,-1.378500956348602,0.16831423292453251,0.0850403,0.10034299,0.7762067053358227,121
PCDHA6,-0.04041876591146177,-1.3783331378975785,0.16836600330639817,0.08632639,0.10985887,0.7762067053358227,121
CENPA,-0.04041274353663362,-1.378127431002696,0.1684294782346121,-1.0383124,-0.9931372,0.7762067053358227,121
GNA14,-0.04041208830694943,-1.3781050502620473,0.16843638533916344,0.18054673,0.19538091,0.7762067053358227,121
PARM1,-0.04040376638542926,-1.377820797777426,0.16852412935988195,0.15664926,0.1697541,0.7762067053358227,121
ACOT12,-0.04039123518553207,-1.3773927692039187,0.16865631946941692,-0.100706555,-0.07628443,0.7762067053358227,121
GEMIN5,-0.0403818091289981,-1.3770708035351171,0.1687558049992016,-1.7177454,-1.6808593,0.7762067053358227,121
ZFP57,-0.04037114591680305,-1.3767065808032581,0.16886840086087623,-0.026303302,-0.00017211013,0.7762067053358227,121
ZNF485,-0.040370837941814085,-1.3766960613260948,0.1688716536917527,0.14476421,0.16662797,0.7762067053358227,121
CSE1L,-0.04034396500902129,-1.3757781662144901,0.16915566634271684,-1.8297504,-1.7870861,0.7762067053358227,121
SELENON,-0.04033458812727558,-1.3754578820434895,0.16925485219965936,0.05210401,0.098914154,0.7762067053358227,121
TIMM10,-0.04031968847227639,-1.3749489584206114,0.16941254590346796,-1.5330672,-1.4318382,0.7762067053358227,121
DLG2,-0.040290381732785804,-1.3739479384573423,0.16972304112954847,0.24048851,0.25371683,0.7762067053358227,121
SUMF2,-0.040283562400925024,-1.3737150134538576,0.1697953507697188,0.14957634,0.16239308,0.7762067053358227,121
KANSL3,-0.04028057892728984,-1.3736131082806318,0.16982699365859538,-1.1002637,-1.0417539,0.7762067053358227,121
ASCL5,-0.040280160538794386,-1.3735988175750518,0.16983143146342886,-0.08862047,-0.06523559,0.7762067053358227,121
ST8SIA6,-0.04027647781824459,-1.3734730285951395,0.1698704974567725,0.124578424,0.13880578,0.7762067053358227,121
YWHAE,-0.04027016179394122,-1.373257295209242,0.16993751298035847,-0.32736874,-0.2906096,0.7762067053358227,121
REG4,-0.04026935168450368,-1.3732296247051148,0.16994610999479826,0.11460853,0.13916452,0.7762067053358227,121
SIAH3,-0.04026633072309061,-1.3731264392563358,0.16997817180450725,0.09576261,0.107593015,0.7762067053358227,121
OR10G3,-0.04026337568336772,-1.3730255054978278,0.17000953836050356,0.0952151,0.119530745,0.7762067053358227,121
METTL2A,-0.04026307335569223,-1.373015179050322,0.17001274769127148,0.046325434,0.053784095,0.7762067053358227,121
COX17,-0.0402449813423782,-1.3723972203483983,0.1702048843146812,-0.72468853,-0.6869996,0.7762067053358227,121
AURKB,-0.0402394004570418,-1.3722065974662911,0.17026418593102607,-2.1648092,-2.1167397,0.7762067053358227,121
ERCC2,-0.0402322899482238,-1.3719637283581747,0.1703397634874668,-0.9185959,-0.901012,0.7762067053358227,121
MCTP1,-0.04022128327161257,-1.371587780746974,0.17045680289418735,-0.0011140767,0.011303924,0.7762067053358227,121
MOB3C,-0.04021404279079357,-1.3713404728117649,0.17053382729422445,0.10240795,0.13459893,0.7762067053358227,121
CIROP,-0.040209901601060666,-1.3711990252472361,0.17057789307051802,0.33428255,0.3387473,0.7762067053358227,121
CDC42BPB,-0.040205433320347685,-1.3710464055566363,0.17062544892755466,0.10680467,0.13036685,0.7762067053358227,121
EXOSC1,-0.04018688597159163,-1.3704128986497408,0.17082295418080962,-0.5563267,-0.50051695,0.7762067053358227,121
GIMAP6,-0.0401819016922716,-1.3702426548628839,0.17087605944615872,0.16343483,0.18261869,0.7762067053358227,121
EXOC5,-0.040179758533199016,-1.3701694528338786,0.17089889764307806,-0.4096047,-0.3883386,0.7762067053358227,121
HTR1A,-0.04017847014741887,-1.3701254465653205,0.17091262819787736,0.13442531,0.14382249,0.7762067053358227,121
TAOK1,-0.0401761649697328,-1.370046710640192,0.17093719694249906,0.24208765,0.27451548,0.7762067053358227,121
C1orf94,-0.040175849209525244,-1.3700359254984313,0.17094056254252293,0.26956227,0.28285468,0.7762067053358227,121
PTPRF,-0.0401529412417263,-1.3692534794271074,0.17118486444164915,0.018270759,0.037720907,0.7763012967669746,121
LIX1,-0.040147587072108956,-1.369070602365495,0.17124200158048838,0.119085275,0.13550508,0.7763012967669746,121
NWD2,-0.040124274730806854,-1.3682743472203147,0.17149094597403974,0.10948994,0.12670533,0.7763012967669746,121
CES4A,-0.04011952809006143,-1.3681122214744343,0.1715416668384543,0.09301609,0.116984986,0.7763012967669746,121
ZFYVE21,-0.040107666777689344,-1.367707088182571,0.17166846150411844,0.16023779,0.1848329,0.7763012967669746,121
SLC22A15,-0.040084923222637896,-1.366930264183196,0.17191178073706306,-0.056837406,-0.037419222,0.7763012967669746,121
CLEC4E,-0.040081160981235577,-1.3668017620761108,0.17195205546345518,0.10002727,0.12176062,0.7763012967669746,121
NDUFB3,-0.04005644448034739,-1.365957553356272,0.17221682050310994,-0.4405174,-0.4222977,0.7764934507745891,121
RIPPLY3,-0.04005277529750513,-1.365832230161387,0.17225615101986402,0.20247234,0.2203031,0.7764934507745891,121
DACT3,-0.04000070615998488,-1.3640537827328092,0.17281501139550964,-0.04102953,-0.016896214,0.7765238233158047,121
LAMC2,-0.03999782432621832,-1.3639553525846742,0.1728459817422037,-0.0053975806,0.011057907,0.7765238233158047,121
GINS2,-0.039988808049194566,-1.3636473983720252,0.17294290418423294,-2.4842968,-2.4564967,0.7765238233158047,121
KPNA6,-0.03996848238319866,-1.3629531690999417,0.17316154822493,-0.25480855,-0.21772765,0.7765238233158047,121
CDC20B,-0.03996725612786645,-1.3629112860322512,0.17317474570228825,0.037182763,0.053271584,0.7765238233158047,121
DET1,-0.03995745193491259,-1.3625764215106486,0.17328028956679314,-0.16096458,-0.12642536,0.7765238233158047,121
IL36A,-0.0399526671782369,-1.3624129971615548,0.17333181574686055,-0.087172635,-0.05434771,0.7765238233158047,121
RPRD2,-0.03994708172815239,-1.3622222250830267,0.17339197891586314,-0.12903917,-0.10050794,0.7765238233158047,121
LMBR1,-0.03994529583388162,-1.362161227561577,0.17341121880217564,0.19274123,0.20731613,0.7765238233158047,121
CDKN3,-0.039938274340767924,-1.3619214074011954,0.17348687855416448,0.1104168,0.13115536,0.7765238233158047,121
WAS,-0.03992978188279687,-1.3616313464834107,0.17357842153092146,0.18277262,0.20731562,0.7765238233158047,121
APOL6,-0.039924980260565054,-1.3614673466325575,0.17363019573421082,0.26715526,0.28310922,0.7765238233158047,121
DDX54,-0.03992009825134293,-1.3613006012534796,0.17368284853626845,-1.6342586,-1.5725992,0.7765238233158047,121
PRKAR1A,-0.039918731650551195,-1.3612539249218107,0.173697589553055,-0.10463999,-0.012010643,0.7765238233158047,121
NELFA,-0.039909407931878756,-1.3609354729578027,0.17379818596750543,-1.0236173,-0.90811825,0.7765238233158047,121
FRYL,-0.03990566836620496,-1.36080774805078,0.17383854548145347,0.22325847,0.25798637,0.7765238233158047,121
CLPB,-0.03990119624782405,-1.3606550028731295,0.17388682030075014,-0.056301173,-0.041316435,0.7765238233158047,121
SERF2,-0.0398964198276243,-1.3604918643590491,0.17393839098746103,-0.18107206,-0.15195796,0.7765238233158047,121
OCIAD2,-0.039874640114003,-1.3597479799615835,0.17417368972907954,0.22462937,0.23952635,0.7767643680446314,121
SPRY1,-0.03987204028509802,-1.3596591831405103,0.17420179302631922,0.23330978,0.2552855,0.7767643680446314,121
CALCB,-0.039850319041848076,-1.3589172979583544,0.1744367247208158,-0.013038501,0.0010795281,0.7768533875994803,121
DRD3,-0.039828535166321885,-1.358173275519933,0.17467257103714975,0.1300985,0.14660493,0.777300673275792,121
ADAMTSL4,-0.03980592594809018,-1.3574010657735693,0.17491760438230178,-0.065688565,-0.045754172,0.7778733205683788,121
SMC4,-0.039791231490737246,-1.356899182968375,0.17507699674729352,-1.2853806,-1.2245069,0.7780236601283775,121
IFNA14,-0.03976865205474074,-1.356127993862465,0.1753221292537,0.124870405,0.14255139,0.7783647286057295,121
WDR13,-0.03974863830364687,-1.3554444361537779,0.17553962125724648,0.17828019,0.19831783,0.7787705821206691,121
FAM221A,-0.039742070311520654,-1.3552201106637753,0.17561104025902347,0.19828169,0.21395344,0.7789009542939118,121
NIPSNAP3B,-0.03971628117680848,-1.3543393012786547,0.17589167539440148,0.05710777,0.07941328,0.7790717429762696,121
APOBEC4,-0.03970225819478036,-1.3538603575307868,0.1760444123901613,0.16369249,0.17361812,0.779076075688868,121
NR1H4,-0.03969326757150698,-1.353553290397242,0.17614238935629328,0.040458225,0.05944641,0.779076075688868,121
MS4A3,-0.039688226193735444,-1.3533811065475878,0.17619734645903282,0.13522626,0.14914335,0.779076075688868,121
PRPF39,-0.03968608916827042,-1.3533081183426658,0.17622064646862504,-0.37903094,-0.32661882,0.779076075688868,121
TAF5,-0.03968451170056672,-1.353254241347562,0.17623784708610363,-0.83301896,-0.7749004,0.779076075688868,121
